frame,marker,x,y,z
193,RElbowOut,-792.9150569437395,720.9441909874122,4077.695963466847
193,LUArmHigh,-792.9150170309974,720.9440143832046,4077.6960785511137
193,RUArmHigh,-792.9150590901638,720.9441537238157,4077.696016033102
193,LWristOut,5062162.420705207,2378394.1696854425,1897193.4214609223
193,RWristOut,-792.9149818462898,720.9439087272414,4077.696117096671
193,LWristIn,-792.9149816598949,720.9439109840216,4077.6961137653425
193,RWristIn,-792.9150726394295,720.9442674914118,4077.6959093022206
193,LHandOut,-792.9150765005052,720.9442870544173,4077.6958950390385
193,RHandOut,-792.9150738627769,720.9442849003876,4077.6958906886557
193,LThighFront,-792.9150984588464,720.9440418038503,4077.696261846307
193,RThighFront,-792.9151337548249,720.9441057737578,4077.6962758916234
193,LKneeOut,-792.91513132625,720.9440850604019,4077.6962953997013
193,RKneeOut,-792.9151455167552,720.9441198630722,4077.696289640962
193,LShin,-792.915142944004,720.9440301619059,4077.696395330266
193,RShin,-792.9151544168067,720.9441045158271,4077.6963326871714
193,LAnkleOut,-792.9151523321933,720.9440186510453,4077.6964348499437
193,RAnkleOut,-792.9151756765984,720.9441065680004,4077.6963869149445
193,LToeOut,-792.9151559001787,720.944014048162,4077.6964501541506
193,RToeOut,-792.9151809383593,720.9441090280244,4077.6963978851572
193,LToeIn,-792.9151628225203,720.9440303773149,4077.6964481630393
194,HeadTop,-792.9150014642047,720.944082060872,4077.6959518984886
194,HeadFront,-792.9150092955989,720.9440828167593,4077.6959719030215
194,HeadSide,-792.9150204836913,720.9441080579356,4077.695970124599
194,BackTop,-792.9150337265727,720.9440801343308,4077.696040631654
194,Chest,-792.9150462857228,720.9440852512305,4077.6960677977813
194,BackLeft,-2819887.9149770015,-1322789.57422649,-1049884.341193865
194,BackRight,-792.9151022273685,720.9441473880597,4077.6961393608303
194,WaistLFront,-792.9150622273305,720.9440448668935,4077.696161141656
194,WaistRFront,-792.9150944574932,720.9441229409533,4077.6961492869304
194,WaistLBack,2858228.103898828,1343264.6858748575,1074348.66214856
194,WaistRBack,6579953.641975178,3091685.231649146,2466441.652326601
194,LShoulderBack,2025838.700005246,952403.6393059206,762374.2142955434
194,RShoulderBack,2642228.2751001404,1242110.741128471,993026.7992716774
194,LShoulderTop,-792.9150129805023,720.9440441076773,4077.6960303867754
194,RShoulderTop,-792.9150352688059,720.944118479518,4077.6959965872984
194,LElbowOut,-792.9149957121402,720.9439725253703,4077.696074088686
194,RElbowOut,-792.9149961312016,720.9439779786818,4077.6960683622615
194,LUArmHigh,-792.9150169968859,720.9440119622782,4077.6960814998606
194,RUArmHigh,-792.9150566907049,720.9441503019073,4077.6960139136804
194,LWristOut,-792.9149847155786,720.9439101133834,4077.6961230304228
194,RWristOut,-792.9149829634241,720.9439082519648,4077.6961206809524
194,LWristIn,-792.9149818575173,720.9439088803124,4077.6961169345577
194,RWristIn,-792.9150598991034,720.9442502700442,4077.695896859687
194,LHandOut,-792.9150641098809,720.9442707534243,4077.6958823758346
194,RHandOut,-792.9150592502225,720.944267025711,4077.6958740573064
194,LThighFront,-792.9150974509383,720.9440386651485,4077.696263091621
194,RThighFront,-792.9151327622175,720.9441058118945,4077.696273190848
194,LKneeOut,-792.9151047055202,720.944021914259,4077.696303502707
194,RKneeOut,-792.9151443513667,720.9441188314455,4077.696287821375
194,LShin,-792.9151409597587,720.9440197082037,4077.6964031433126
194,RShin,-792.915154063875,720.9441041635394,4077.696332186221
194,LAnkleOut,-792.9151489734559,720.9440095556165,4077.696437286453
194,RAnkleOut,-792.9151748468066,720.9441064862705,4077.696384800624
194,LToeOut,-792.9151532186158,720.9440040531509,4077.696455527531
194,RToeOut,-792.9151803244181,720.9441111098416,4077.696393632793
194,LToeIn,-792.9151616686751,720.9440216723809,4077.6964559995654
195,HeadTop,-792.9150002911041,720.9440780347899,4077.6959538179945
195,HeadFront,-792.9150080539906,720.9440798013724,4077.6959723693767
195,HeadSide,-792.9150193883324,720.94410435051,4077.6959718520284
195,BackTop,-792.9150337885488,720.9440800985884,4077.69604084233
195,Chest,-792.9150447756756,720.9440824172553,4077.6960673183307
195,BackLeft,4441371.916513782,2086964.290578387,1664872.3209779055
195,BackRight,-792.9150932992267,720.944126479522,4077.696141746145
195,WaistLFront,-792.9150613325028,720.9440433521129,4077.6961606508285
195,WaistRFront,-792.9150942683096,720.9441211685768,4077.6961510067945
195,WaistLBack,3555502.298496318,1670828.8146902497,1335152.9843922858
195,WaistRBack,6320784.762732265,2969945.275863781,2369480.7552966108
195,LShoulderBack,2080768.1253400382,978292.5430454145,782911.2786020092
195,RShoulderBack,2616395.0829843464,1229966.1337421075,983363.1402805642
195,LShoulderTop,-792.9150121305195,720.9440411985147,4077.696031766904
195,RShoulderTop,-792.9150334379797,720.9441160944788,4077.695994685776
195,LElbowOut,-792.9149956037265,720.9439691160503,4077.696078079429
195,RElbowOut,-6619662.167589654,-3107176.945384456,-2469526.7836680063
195,LUArmHigh,-792.915016070891,720.9440085831276,4077.6960832663417
195,RUArmHigh,-792.9150542615906,720.9441474939617,4077.6960109434776
195,LWristOut,3490072.3580601676,1639995.6826948673,1309410.3333695987
195,RWristOut,3374825.8155870666,1585871.2208397912,1266311.5854184222
195,LWristIn,-792.9149808929086,720.9439045366454,4077.6961198070653
195,RWristIn,-792.9150384759844,720.9442166061331,4077.695881848885
195,LHandOut,-3722105.552117006,-1746488.6170491627,-1386326.8924913544
195,RHandOut,-792.9150445940502,720.9442492535159,4077.6958571778378
195,LThighFront,-792.9150960613395,720.9440346780772,4077.696264381441
195,RThighFront,-792.9151334402839,720.9441049607356,4077.6962760714964
195,LKneeOut,-792.915104151326,720.9440175856477,4077.696307453378
195,RKneeOut,-792.9151447857204,720.9441178272555,4077.6962902426676
195,LShin,-792.915138851456,720.9440117997161,4077.6964074316397
195,RShin,-792.9151547163298,720.9441045713189,4077.6963334178877
195,LAnkleOut,-792.9151484511827,720.9440002504514,4077.6964475625095
195,RAnkleOut,-792.9151741040065,720.9441060750733,4077.6963833321174
195,LToeOut,-792.9151528249397,720.9439924816243,4077.6964689886545
195,RToeOut,-792.9151800229897,720.9441115485355,4077.6963922770483
195,LToeIn,-792.9151587016804,720.9440064240159,4077.6964671994715
196,HeadTop,-792.9149991893771,720.9440743983644,4077.695955438852
196,HeadFront,-792.915007872563,720.9440774501529,4077.695974837867
196,HeadSide,-792.915017999711,720.9441010788902,4077.695972247218
196,BackTop,-792.915033747376,720.9440800797582,4077.696040755848
196,Chest,-792.9150439786391,720.9440796434757,4077.69606867031
196,BackLeft,3695663.958328897,1736672.0008367822,1386106.3586370358
196,BackRight,-792.9150931198603,720.9441262780531,4077.696141519547
196,WaistLFront,-792.915061421033,720.9440400795509,4077.6961649961636
196,WaistRFront,-792.9150935225201,720.9441180357685,4077.6961529467553
196,WaistLBack,-6332058.7773281755,-2972259.1645017965,-2365625.7080993606
196,WaistRBack,6377765.93568537,2996689.9190933197,2390801.3403901597
196,LShoulderBack,-792.9150017068647,720.9440685343492,4077.6959695421165
196,RShoulderBack,2606270.27406678,1225206.0043264192,979575.819787349
196,LShoulderTop,-792.9150109863116,720.9440369286986,4077.696034068869
196,RShoulderTop,-792.9150319923609,720.9441116729336,4077.695996373342
196,LElbowOut,-792.914995635023,720.9439663085324,4077.6960816881715
196,RElbowOut,-792.9150453582179,720.9441880493966,4077.6959361607196
196,LUArmHigh,-792.9150158943834,720.9440056789157,4077.6960864409925
196,RUArmHigh,-792.9150506722086,720.9441449820351,4077.6960044973857
196,LWristOut,-792.9150383188237,720.9442219292714,4077.695874736327
196,RWristOut,3023782.1654674634,1420977.065734495,1135066.7340623648
196,LWristIn,-3477927.3352400884,-1631817.6402977013,-1295099.5080838325
196,RWristIn,-792.9150346782795,720.9442165960371,4077.6958716978443
196,LHandOut,-3432233.457317543,-1610338.075591115,-1277976.54614583
196,RHandOut,-792.9150320205059,720.9442300587372,4077.695847658768
196,LThighFront,-792.9150951880431,720.9440302596021,4077.6962675926247
196,RThighFront,-792.915132609229,720.944103291121,4077.6962759461217
196,LKneeOut,-792.9151031908941,720.9440128564701,4077.696310820923
196,RKneeOut,-792.9151436938673,720.9441159654392,4077.6962896616647
196,LShin,-792.9151380421163,720.9440054157459,4077.6964132775524
196,RShin,-792.9151549089793,720.9441046891535,4077.696333784784
196,LAnkleOut,-792.9151481118465,720.9439966742991,4077.6964511413694
196,RAnkleOut,-792.9151746819446,720.9441079664691,4077.696382502798
196,LToeOut,-792.9151494300772,720.9439859977559,4077.696468052528
196,RToeOut,-792.915180143937,720.9441110701206,4077.6963932004746
196,LToeIn,-792.915155817035,720.9440006276006,4077.696466764296
197,HeadTop,-792.9149977430834,720.9440702616149,4077.6959567662793
197,HeadFront,-792.9150067385144,720.9440739937579,4077.6959761459857
197,HeadSide,-792.9150163123181,720.9440964920447,4077.695973495431
197,BackTop,-3283547.519960691,-1540857.7027231683,-1222379.010065705
197,Chest,-792.9150430343102,720.9440762028019,4077.6960704658854
197,BackLeft,-1033774.7607426497,-484295.48298774357,-381843.99949959444
197,BackRight,6801632.293538414,3195664.470425181,2548099.742435713
197,WaistLFront,-792.9150607237551,720.9440357659271,4077.6961685473225
197,WaistRFront,-792.9150930544398,720.9441158491238,4077.696154441074
197,WaistLBack,3646981.0980757507,1713758.9824281756,1369390.7049677821
197,WaistRBack,6357716.53683319,2987253.74218388,2383310.580888725
197,LShoulderBack,-792.9149979402085,720.9440593218909,4077.6959710375904
197,RShoulderBack,2596066.9289710564,1220405.4957317666,975763.5365994773
197,LShoulderTop,-792.9150098467388,720.9440330414536,4077.6960359026675
197,RShoulderTop,-792.9150297329862,720.9441063909235,4077.695996964819
197,LElbowOut,-792.9149954746093,720.9439640077925,4077.6960841478076
197,RElbowOut,-792.9150411832823,720.9441791656036,4077.6959361547756
197,LUArmHigh,-792.9150145613273,720.9440017706486,4077.696087783038
197,RUArmHigh,-792.9150478520613,720.9441441534548,4077.6959979939693
197,LWristOut,-3278964.0212667286,-1538372.402290754,-1220776.321347755
197,RWristOut,2872249.7897558706,1349761.631908938,1078418.508440388
197,LWristIn,-3291570.9473694414,-1544268.428167123,-1225457.211958845
197,RWristIn,-792.9150248906886,720.9441959145681,4077.6958715021515
197,LHandOut,-3235097.481309251,-1517734.7067526893,-1204294.729071255
197,RHandOut,2614369.081687529,1228643.363519403,981989.0599197306
197,LThighFront,-792.9150952974846,720.9440270269015,4077.6962719422336
197,RThighFront,-792.9151323345768,720.9441004667576,4077.6962787572575
197,LKneeOut,-792.9151028893122,720.9440075756885,4077.69631664122
197,RKneeOut,-792.9151436408287,720.9441134355069,4077.696292695492
197,LShin,-792.9151374639345,720.9439983558749,4077.6964205885615
197,RShin,-792.9151553064265,720.9441037321765,4077.696336047803
197,LAnkleOut,-792.9151467741442,720.9439886322303,4077.6964576544224
197,RAnkleOut,-792.9151744431904,720.944108029819,4077.6963817854403
197,LToeOut,-792.9151467129795,720.9439743961524,4077.696475344516
197,RToeOut,-792.9151785426628,720.9441102875048,4077.696389904622
197,LToeIn,-792.9151527700044,720.943991781116,4077.696469720446
198,HeadTop,-792.91499659771,720.9440661700742,4077.695958842024
198,HeadFront,-792.9150045993823,720.9440677619979,4077.695978251571
198,HeadSide,-792.9150147356072,720.9440917441286,4077.6959752420616
198,BackTop,3061302.9954768177,1438578.5594616956,1149777.225905354
198,Chest,-792.9150412721034,720.9440694794472,4077.6960741966714
198,BackLeft,-1033631.5367666725,-484215.047452206,-381793.51698430825
198,BackRight,1935684.076974018,910312.2008178463,728918.3912275749
198,WaistLFront,-792.9150594979143,720.9440300984933,4077.696172384719
198,WaistRFront,-792.9150915437696,720.9441092801558,4077.696158650674
198,WaistLBack,-792.9150512549264,720.9440138822264,4077.6961707024866
198,WaistRBack,6398332.4072331395,3006284.625717097,2398520.0642323066
198,LShoulderBack,-792.9149969482031,720.9440573141504,4077.6959709056446
198,RShoulderBack,2661692.5041433,1251210.862001204,1000303.1779457802
198,LShoulderTop,-792.9150087194247,720.9440278152025,4077.696039450882
198,RShoulderTop,-792.9150292147223,720.9441016773859,4077.696001499984
198,LElbowOut,-792.9149943293127,720.9439584764345,4077.69608802928
198,RElbowOut,-792.9150366177286,720.9441698142564,4077.6959356909256
198,LUArmHigh,-792.915013166812,720.9439969059137,4077.696090161611
198,RUArmHigh,-792.9150437597723,720.944136718591,4077.6959963874815
198,LWristOut,-792.9150167810859,720.9441793987588,4077.6958705593743
198,RWristOut,2707517.233963336,1272359.2512895006,1016839.1202485345
198,LWristIn,-792.9149842427249,720.943897102784,4077.6961380963844
198,RWristIn,4362830.132298718,2049552.587172694,1635783.1198844195
198,LHandOut,-792.9150104284658,720.9441779457338,4077.695855383343
198,RHandOut,3900115.1504590968,1832283.347710065,1462822.0912298237
198,LThighFront,-792.9150955321279,720.9440227756494,4077.6962779046376
198,RThighFront,-792.9151320796798,720.9440980172409,4077.6962811506382
198,LKneeOut,-792.91510229134,720.9440018017466,4077.6963222880454
198,RKneeOut,-792.9151428236706,720.9441099941424,4077.696294831196
198,LShin,-792.9151363170647,720.9439931036219,4077.6964241127794
198,RShin,-792.9151547077644,720.9441019907401,4077.6963366336095
198,LAnkleOut,-792.9151456840113,720.9439825796237,4077.696462333397
198,RAnkleOut,-792.9151740833935,720.9441067144663,4077.6963824747263
198,LToeOut,-792.9151477242802,720.9439735203206,4077.696479143954
198,RToeOut,-792.9151781048035,720.9441102674384,4077.6963887600314
198,LToeIn,-792.9151538515487,720.943986992991,4077.6964786139456
199,HeadTop,-792.9149945383635,720.9440607240208,4077.6959601738827
199,HeadFront,-792.9150025476542,720.9440618922395,4077.695980136093
199,HeadSide,-792.9150131446486,720.9440846371627,4077.6959799142423
199,BackTop,-792.9150939806804,720.944013444911,4077.6962854675326
199,Chest,-792.9150397316876,720.944064801396,4077.696075951809
199,BackLeft,-1006834.2786468124,-471616.0297774013,-371781.82649760885
199,BackRight,-792.9150568813535,720.9440956476726,4077.696083079002
199,WaistLFront,-792.9150579135128,720.9440252461818,4077.696174239989
199,WaistRFront,-792.9150901840155,720.9441048697863,4077.6961605530923
199,WaistLBack,3502501.6126385634,1645898.7250996202,1315336.4763990347
199,WaistRBack,-792.9151482621537,720.944104517076,4077.696316239198
199,LShoulderBack,-792.9149961562787,720.944055893103,4077.6959705719783
199,RShoulderBack,-792.9150395588009,720.9441100759564,4077.6960186213187
199,LShoulderTop,-792.9150070904149,720.9440230025194,4077.6960411375394
199,RShoulderTop,-792.9150278850593,720.9440963259709,4077.696004665674
199,LElbowOut,-792.9149944023883,720.9439573752895,4077.696089607223
199,RElbowOut,-792.9150329607331,720.9441605549653,4077.6959375421648
199,LUArmHigh,-792.9150122585033,720.9439942857066,4077.6960910222438
199,RUArmHigh,-792.9150423635314,720.944130431979,4077.696000550729
199,LWristOut,-792.9150069527777,720.944157371137,4077.6958719438453
199,RWristOut,3871155.6536773867,1818705.85649548,1452007.4565701466
199,LWristIn,-3199923.225124455,-1501154.686259549,-1191210.5309670311
199,RWristIn,-792.9150316529982,720.944166920831,4077.695926042505
199,LHandOut,-792.9149990373984,720.9441522091176,4077.6958572470585
199,RHandOut,-1797839.2512525388,-842743.5470908559,-667936.297618924
199,LThighFront,-792.9150939576633,720.9440160736926,4077.6962821071097
199,RThighFront,-792.9151304034975,720.9440933336052,4077.6962825496553
199,LKneeOut,-792.9151018677119,720.9439986813242,4077.696325071209
199,RKneeOut,-792.9151413538459,720.9441061844985,4077.696295684872
199,LShin,-792.9151357689634,720.9439909396935,4077.696425362786
199,RShin,-792.915153193351,720.9440992988987,4077.6963359651777
199,LAnkleOut,-792.9151465666315,720.9439826426565,4077.696464611869
199,RAnkleOut,-792.9151737495946,720.9441068644888,4077.6963813946836
199,LToeOut,-792.9151463006458,720.9439732172725,4077.6964757215574
199,RToeOut,-792.9151773592566,720.944109230458,4077.696388069454
199,LToeIn,-792.915151526618,720.9439839735425,4077.6964761908566
200,HeadTop,-792.9149930410714,720.9440558170045,4077.6959623323287
200,HeadFront,-792.9150010855876,720.9440583202216,4077.695980711634
200,HeadSide,-792.9150108453615,720.9440792742229,4077.6959805000583
200,BackTop,-792.9150283406071,720.9440457048175,4077.6960694674276
200,Chest,-792.9150384486557,720.9440585480871,4077.696080373558
200,BackLeft,-792.9149912970112,720.9441362880954,4077.6958565419422
200,BackRight,-792.9150565844805,720.9440944910887,4077.696083737632
200,WaistLFront,-792.915056326849,720.9440194046132,4077.6961773309854
200,WaistRFront,-792.9150878709337,720.9440982665013,4077.696162660034
200,WaistLBack,3617486.0174237546,1699867.010508784,1358368.1071543812
200,WaistRBack,-792.9151458182489,720.9440994844772,4077.6963160246464
200,LShoulderBack,-792.91498920463,720.9440388745508,4077.6959733513736
200,RShoulderBack,-792.9150376115942,720.9441057854584,4077.6960188022854
200,LShoulderTop,-792.9150049029113,720.9440162754453,4077.696043734363
200,RShoulderTop,-792.9150251247722,720.944089406888,4077.696005973353
200,LElbowOut,-792.9149928048445,720.9439500516497,4077.6960945290693
200,RElbowOut,-792.9150305630767,720.9441523091905,4077.695941489112
200,LUArmHigh,-792.9150111183664,720.9439883446429,4077.696095432431
200,RUArmHigh,-792.9150391735581,720.9441237861412,4077.6960003664776
200,LWristOut,-792.9149970290903,720.9441367041463,4077.695871361029
200,RWristOut,-792.9149871895034,720.9438880898305,4077.696157288486
200,LWristIn,-3122383.8779130816,-1464700.3067739732,-1162230.8312129963
200,RWristIn,3876537.010358447,1821162.8160053876,1454009.048939699
200,LHandOut,-2893688.3875881513,-1357286.0574321444,-1076709.5277544938
200,RHandOut,-792.9150306307985,720.9439882338642,4077.6961477533814
200,LThighFront,-792.9150919374839,720.9440116303659,4077.6962822837513
200,RThighFront,-792.915127065754,720.9440862017307,4077.6962825807873
200,LKneeOut,-792.9151266674666,720.9440599299405,4077.6963144885717
200,RKneeOut,-792.9151381849281,720.9441009213118,4077.6962938221195
200,LShin,-792.9151340791079,720.9439900008999,4077.696422026004
200,RShin,-792.9151501134155,720.9440963978296,4077.696331376031
200,LAnkleOut,-792.9151456428335,720.9439808092504,4077.6964644436566
200,RAnkleOut,-792.9151738491882,720.9441066127177,4077.6963819766906
200,LToeOut,-792.9151450897726,720.9439717581788,4077.6964743171293
200,RToeOut,-792.9151770404355,720.9441069185226,4077.69639011871
200,LToeIn,-6533319.35340628,-3066653.2651712527,-2441068.9839785723
201,HeadTop,-792.9149915116025,720.9440515707241,4077.6959635745106
201,HeadFront,-792.9149996004412,720.9440534560583,4077.6959828485988
201,HeadSide,-792.9150076976437,720.9440738757509,4077.695978860421
201,BackTop,-792.9150285302524,720.9440466291584,4077.696068813833
201,Chest,-792.9150355660041,720.9440507275363,4077.696082485013
201,BackLeft,-792.9149819053674,720.9441165876219,4077.6958561665106
201,BackRight,2483899.117964401,1167718.8535566207,933841.4639633028
201,WaistLFront,-792.9150541246008,720.9440122779919,4077.6961803891013
201,WaistRFront,-792.9150864695492,720.9440916134619,4077.696167266901
201,WaistLBack,-792.9150459165795,720.9439955243103,4077.6961794739623
201,WaistRBack,-792.9151434790583,720.9440943497367,4077.6963162180155
201,LShoulderBack,-792.9149887138481,720.9440376209117,4077.695973613055
201,RShoulderBack,2656775.5462923422,1248831.0532997565,998470.0618718062
201,LShoulderTop,-792.9150031826409,720.9440110823028,4077.6960456544807
201,RShoulderTop,-792.9150232034128,720.9440834622,4077.696008301133
201,LElbowOut,-792.9149926115342,720.943944279589,4077.6961012584925
201,RElbowOut,-792.9150269128456,720.9441422605688,4077.695944349754
201,LUArmHigh,-792.9150104712181,720.9439832577845,4077.6961000884558
201,RUArmHigh,-792.9150357925306,720.9441169561546,4077.695999902293
201,LWristOut,-792.9149922007558,720.9441180783599,4077.6958818484895
201,RWristOut,-792.9149879838484,720.9438834053755,4077.6961652915807
201,LWristIn,-792.9149871702391,720.9441106642245,4077.695877702963
201,RWristIn,-792.9150270119924,720.9439846029093,4077.6961426346516
201,LHandOut,-792.9149793325129,720.9441120365698,4077.6958550001636
201,RHandOut,2170554.0112138526,1020076.9823761969,816111.8962638298
201,LThighFront,-792.915090714243,720.9440032963038,4077.696289472703
201,RThighFront,-792.9151269307334,720.9440794046529,4077.6962907510742
201,LKneeOut,-3616784.837517887,-1696941.5761751921,-1349047.4016744867
201,RKneeOut,-792.9151376034768,720.9440948528105,4077.6962998849463
201,LShin,-792.9151328643786,720.9439891839993,4077.696419805565
201,RShin,-792.9151517570793,720.9440904963752,4077.696343174095
201,LAnkleOut,-792.9151440818504,720.9439809471182,4077.6964601012696
201,RAnkleOut,-792.9151752775223,720.9441060169864,4077.6963865401867
201,LToeOut,-792.915144518064,720.9439713140259,4077.6964733471
201,RToeOut,-792.9151765793347,720.9441036106122,4077.6963930375496
201,LToeIn,-792.9151490783238,720.9439836368628,4077.696470073794
202,HeadTop,-792.914988037578,720.9440434593414,4077.6959644691683
202,HeadFront,-792.9149965253741,720.9440468630727,4077.695982903357
202,HeadSide,-792.9150060015555,720.9440683447905,4077.695981270967
202,BackTop,-792.9150203475701,720.944025750663,4077.696073147205
202,Chest,-792.9150338326122,720.9440434553046,4077.696086981419
202,BackLeft,-2897478.193681223,-1359222.3065279352,-1079777.5060878226
202,BackRight,-4015238.1665575122,-1884455.2950284278,-1496631.023704235
202,WaistLFront,-792.9150517146209,720.9440056458487,4077.6961822708963
202,WaistRFront,-792.9150827533851,720.9440828708966,4077.6961683081236
202,WaistLBack,-2157905.616207651,-1011921.805244854,-802701.5399561689
202,WaistRBack,-3654915.399872526,-1715326.7696612296,-1362575.835559052
202,LShoulderBack,1920351.1179333203,902769.7866376103,722953.7422649948
202,RShoulderBack,2524637.9306999543,1186768.9959611716,949070.8327859783
202,LShoulderTop,-792.9150005931116,720.9440033275075,4077.696048466205
202,RShoulderTop,-792.9150209016017,720.9440776406537,4077.6960094562937
202,LElbowOut,-792.9149908915198,720.9439396705592,4077.696102444429
202,RElbowOut,-792.9150224110372,720.9441332562518,4077.6959436191178
202,LUArmHigh,-792.9150078672369,720.9439758176355,4077.696102465397
202,RUArmHigh,-792.9150330272222,720.9441095655958,4077.6960017893957
202,LWristOut,-792.9149863016204,720.9441026423292,4077.695885459953
202,RWristOut,2433813.579118662,1143680.659189977,914563.7546597171
202,LWristIn,-792.91498139306,720.9440934725317,4077.695883846835
202,RWristIn,2493782.6606812505,1171823.5366474458,936957.4866109736
202,LHandOut,-792.914972822005,720.944094089644,4077.6958601307592
202,RHandOut,2140602.7226467323,1005989.785634593,804928.6672001173
202,LThighFront,-792.9150884222868,720.943995767599,4077.6962927944146
202,RThighFront,-792.9151257076583,720.9440709488072,4077.696298095016
202,LKneeOut,-3642089.0603333204,-1708815.3766488044,-1358529.523409494
202,RKneeOut,-792.9151370580428,720.9440882478768,4077.6963067170495
202,LShin,-792.9151322040881,720.9439854118957,4077.696422772966
202,RShin,-792.9151514992909,720.9440839850917,4077.6963506562734
202,LAnkleOut,-792.9151421763505,720.94397806152,4077.6964586303934
202,RAnkleOut,-792.9151756211317,720.9441050776395,4077.6963886368576
202,LToeOut,-792.9151457147883,720.9439707079636,4077.696477303518
202,RToeOut,1492762.5487825593,702140.3821865912,563150.0761617447
202,LToeIn,-792.915150569568,720.9439835879717,4077.6964741181705
203,HeadTop,-792.9149860352197,720.9440397772898,4077.6959637370323
203,HeadFront,-792.9149943194733,720.9440422346426,4077.6959828155973
203,HeadSide,-792.9150047222491,720.9440617087499,4077.695986184723
203,BackTop,-792.9150202078672,720.9440258978158,4077.6960725887507
203,Chest,-792.9150308225633,720.9440365862769,4077.6960875568175
203,BackLeft,-792.9150986113847,720.9440320349869,4077.6962745144087
203,BackRight,5057336.890683121,2376128.8681678935,1895902.8968230172
203,WaistLFront,-792.915049672408,720.9439997586934,4077.6961842006617
203,WaistRFront,-792.9150807124914,720.9440763325375,4077.6961710607375
203,WaistLBack,-792.915040505374,720.9439845480089,4077.6961787838186
203,WaistRBack,2087114.7438253574,981215.6931336725,784965.4272790113
203,LShoulderBack,-792.9149881811948,720.9440368558678,4077.6959731489246
203,RShoulderBack,2418411.1806578576,1136859.3840538326,909357.5060036427
203,LShoulderTop,-792.9149980213061,720.9439971030073,4077.696049403401
203,RShoulderTop,-792.9150182394749,720.9440708917065,4077.6960108123717
203,LElbowOut,-792.9149908057765,720.9439325425251,4077.6961111633955
203,RElbowOut,-792.9150166890338,720.9441227239163,4077.6959415432707
203,LUArmHigh,-792.9150064397395,720.943971417167,4077.6961041723494
203,RUArmHigh,-792.9150281255725,720.9441012859713,4077.6959990779415
203,LWristOut,-792.9149787244289,720.9440872487637,4077.695884526046
203,RWristOut,-792.914976527953,720.9440828575794,4077.6958841657997
203,LWristIn,-3063529.5625812486,-1436949.0871465846,-1140275.0609681744
203,RWristIn,-792.9149770260104,720.9440859408135,4077.695881624092
203,LHandOut,-792.9149641160719,720.9440750597411,4077.6958607448523
203,RHandOut,2127583.805242681,999843.4561389057,800075.117477958
203,LThighFront,-792.9150872042319,720.9439908288331,4077.6962957362052
203,RThighFront,-792.9151226841284,720.9440592604402,4077.6963046837022
203,LKneeOut,-4143611.585348325,-1944259.6593792092,-1546216.391798303
203,RKneeOut,-792.9151346605976,720.9440784213323,4077.6963126428204
203,LShin,-792.9151329568872,720.943982496404,4077.696428440805
203,RShin,-792.915151492223,720.9440762419374,4077.696360353817
203,LAnkleOut,-792.9151437126236,720.9439795200035,4077.6964609048073
203,RAnkleOut,-792.9151751129668,720.9441033229891,4077.6963894809646
203,LToeOut,-792.9151449544222,720.9439686411068,4077.696477864509
203,RToeOut,-792.9151800038677,720.9440943828263,4077.6964137642367
203,LToeIn,-792.9151519032604,720.9439846387293,4077.6964763626493
204,HeadTop,-792.9149837180864,720.9440353378686,4077.6959631140257
204,HeadFront,-792.9149924633045,720.944036901248,4077.695984549024
204,HeadSide,-792.9149998310597,720.9440536035124,4077.695983280387
204,BackTop,3125744.35922103,1468736.6056507176,1173005.6629608076
204,Chest,-792.9150283517964,720.9440303455488,4077.6960887853975
204,BackLeft,3004529.2058099336,1411834.9161138667,1127743.0513157863
204,BackRight,2267301.769104824,1065931.075115128,852938.1429128293
204,WaistLFront,-792.9150484218185,720.9439960213285,4077.696185548331
204,WaistRFront,-792.9150791937096,720.944071558872,4077.696172993523
204,WaistLBack,-792.9150113893224,720.943922383048,4077.6961789590355
204,WaistRBack,6158516.7368533835,2893360.3653586106,2308814.3233622042
204,LShoulderBack,1915312.6031037888,900374.8238911316,721068.7260530314
204,RShoulderBack,-792.9150286680759,720.944082344656,4077.6960243237663
204,LShoulderTop,-792.9149961790673,720.9439928336132,4077.6960498368703
204,RShoulderTop,-792.9150162174369,720.9440651422258,4077.696012625189
204,LElbowOut,-792.9149901308805,720.9439298772934,4077.696112704156
204,RElbowOut,-792.9150119617303,720.9441128657876,4077.6959412814235
204,LUArmHigh,-792.9150057840603,720.9439685454563,4077.6961060241224
204,RUArmHigh,-792.9150252155243,720.9440944135679,4077.6959999264554
204,LWristOut,2343975.8972457456,1101449.9550551015,880997.3458297449
204,RWristOut,-792.9149719842135,720.9440717779673,4077.695885928369
204,LWristIn,-2993603.318371858,-1404085.8834194653,-1114140.3775128792
204,RWristIn,-792.9149729656928,720.9440750254208,4077.6958844742603
204,LHandOut,-792.9149589056518,720.9440640976203,4077.6958605749787
204,RHandOut,-792.9149581121811,720.9440599668187,4077.6958636423865
204,LThighFront,-792.9150853334517,720.9439876519551,4077.696294722615
204,RThighFront,-792.9151183817592,720.9440484503997,4077.69630675197
204,LKneeOut,-4172662.1493951916,-1957881.5713797943,-1557086.1888864979
204,RKneeOut,-792.9151316627433,720.9440670313747,4077.6963189256903
204,LShin,-792.9151336491965,720.9439803918543,4077.696432929824
